ID_Cliente,Evasion,Genero,Adulto_Mayor,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
5201-CBWYG,No,Masculino,No,Si,Si,62,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Transferencia bancaria,24.8,1476.25,0.83
5201-FRKKS,No,Masculino,No,No,No,25,Si,No,Fibra optica,Si,No,No,No,No,No,Mensual,No,Transferencia bancaria,74.3,1952.25,2.48
5201-USSQZ,No,Femenino,No,Si,No,26,Si,No,Fibra optica,No,No,No,Si,No,Si,Mensual,No,Tarjeta de credito,85.9,2196.45,2.86
5202-IVJNU,Yes,Femenino,No,No,Si,39,No,Sin servicio telefonico,DSL,No,No,Si,No,No,No,Mensual,No,Tarjeta de credito,30.1,1131.3,1.0
5203-XEHAX,No,Femenino,No,No,No,34,Si,No,DSL,Si,Si,No,No,No,Si,Anual,No,Cheque electrónico,64.35,2053.05,2.14
5204-HMGYF,No,Femenino,No,Si,Si,49,Si,No,DSL,Si,Si,Si,Si,Si,Si,Anual,Si,Cheque por correo,87.2,4345,2.91
5204-QZXPU,Yes,Masculino,No,No,No,19,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,39.65,733.35,1.32
5206-HPJKM,No,Masculino,No,No,No,17,Si,No,DSL,Si,Si,No,No,No,No,Mensual,Si,Tarjeta de credito,55.5,934.15,1.85
5206-XZZQI,No,Masculino,No,No,No,53,Si,No,Fibra optica,No,Si,No,Si,No,No,Mensual,Si,Cheque por correo,80.6,4348.1,2.69
5206-YQKMK,,Femenino,No,No,No,25,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Tarjeta de credito,24.75,692.1,0.82
5207-PLSTK,No,Masculino,No,Si,Si,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Cheque por correo,48.75,48.75,1.62
5208-FVQKB,No,Masculino,No,Si,No,70,Si,No,DSL,Si,Si,No,Si,No,Si,Doble,No,Cheque por correo,67.95,4664.15,2.26
5208-HFSBT,Yes,Femenino,No,No,No,2,Si,No,DSL,No,Si,No,Si,No,No,Mensual,Si,Tarjeta de credito,55.05,102.75,1.84
5213-TWWJU,No,Masculino,No,No,No,28,Si,No,Fibra optica,No,No,Si,Si,No,Si,Mensual,No,Cheque electrónico,91.0,2626.15,3.03
5214-CHIWJ,No,Masculino,No,No,No,27,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,20.3,595.05,0.68
5214-NLTIT,No,Masculino,No,Si,Si,72,Si,Si,Fibra optica,No,No,Si,No,No,Si,Doble,Si,Tarjeta de credito,90.8,6511.8,3.03
5215-LNLDJ,No,Femenino,No,Si,Si,7,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,24.7,149.05,0.82
5216-WASFJ,No,Femenino,Si,Si,No,31,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,84.85,2633.4,2.83
5219-YIPTK,Yes,Femenino,No,Si,No,33,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,104.4,3409.6,3.48
5220-AGAAX,No,Masculino,No,Si,Si,68,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Transferencia bancaria,24.0,1664.3,0.8
5222-IMUKT,No,Masculino,No,No,No,32,Si,No,Fibra optica,No,No,No,No,Si,Si,Mensual,No,Cheque electrónico,91.05,2871.5,3.03
5222-JCXZT,No,Masculino,No,No,No,4,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,19.0,78.9,0.63
5223-UZAVK,No,Masculino,No,No,No,64,Si,No,Fibra optica,Si,Si,No,No,Si,Si,Anual,Si,Tarjeta de credito,100.3,6603.8,3.34
5226-NOZFC,No,Masculino,No,No,No,26,Si,No,Fibra optica,No,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,85.75,2146.5,2.86
5227-JSCFE,No,Masculino,Si,Si,No,71,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,No,No,Doble,No,Tarjeta de credito,46.35,3353.4,1.55
5228-EXCET,Yes,Masculino,No,No,No,13,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,80.85,1008.7,2.7
5229-DTFYB,No,Femenino,No,No,No,41,Si,No,Fibra optica,No,Si,No,Si,Si,Si,Doble,Si,Transferencia bancaria,98.8,3959.15,3.29
5229-PRWKT,Yes,Masculino,No,No,No,8,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,86.55,649.65,2.88
5231-FIQPA,No,Femenino,No,No,No,41,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque por correo,19.85,810.45,0.66
5232-NXPAY,No,Femenino,No,No,No,47,Si,No,DSL,No,No,Si,Si,Si,Si,Doble,No,Cheque por correo,74.45,3510.3,2.48
5233-AOZUF,No,Femenino,No,Si,No,29,Si,Si,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,74.95,2149.05,2.5
5233-GEEAX,Yes,Masculino,Si,No,No,8,No,Sin servicio telefonico,DSL,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,29.4,221.9,0.98
5235-XATIX,,Masculino,No,No,Si,22,Si,No,Fibra optica,No,Si,Si,No,Si,No,Mensual,Si,Cheque electrónico,89.4,2001.5,2.98
5236-PERKL,Yes,Femenino,No,No,No,57,Si,Si,Fibra optica,Si,Si,Si,No,Si,Si,Doble,Si,Transferencia bancaria,112.95,6465,3.76
5236-XMZJY,No,Femenino,No,No,No,42,Si,No,DSL,Si,Si,Si,No,No,No,Mensual,No,Transferencia bancaria,59.65,2536.55,1.99
5240-CAOYT,No,Femenino,No,No,No,57,Si,Si,Fibra optica,Si,Si,No,Si,No,No,Mensual,Si,Transferencia bancaria,87.55,4884.85,2.92
5240-IJOQT,Yes,Masculino,Si,No,No,1,Si,Si,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,74.7,74.7,2.49
5242-UOWHD,No,Masculino,No,Si,Si,45,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,20.35,929.2,0.68
5243-NIEIT,,Masculino,No,Si,No,14,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,85.15,1139.2,2.84
5243-SAOTC,No,Masculino,No,No,No,54,Si,Si,Fibra optica,No,Si,No,No,No,No,Mensual,Si,Transferencia bancaria,79.85,4308.25,2.66
5244-IRFIH,Yes,Masculino,Si,Si,No,33,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,94.5,3105.55,3.15
5245-VDBUR,No,Femenino,No,Si,No,52,No,Sin servicio telefonico,DSL,Si,No,Si,No,No,No,Anual,No,Cheque por correo,35.45,1958.95,1.18
5248-KWLAR,No,Masculino,No,Si,Si,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Doble,No,Cheque electrónico,90.35,6325.25,3.01
5248-RPYWW,No,Femenino,Si,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,90.15,6716.45,3.01
5248-YGIJN,No,Masculino,No,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,90.25,6369.45,3.01
5249-QYHEX,No,Femenino,No,Si,Si,40,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque por correo,24.8,1024.7,0.83
5256-SKJGO,No,Femenino,No,Si,Si,64,No,Sin servicio telefonico,DSL,No,Si,No,Si,Si,Si,Doble,Si,Cheque electrónico,54.6,3423.5,1.82
5260-UMPWX,No,Femenino,No,Si,Si,26,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Tarjeta de credito,20.25,493.95,0.68
5261-QSHQM,Yes,Femenino,No,No,No,4,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,24.45,86.6,0.82
5264-IWHMU,,Masculino,No,No,No,1,Si,No,DSL,No,No,No,Si,No,No,Mensual,No,Cheque por correo,49.05,49.05,1.64
5266-PFRQK,No,Masculino,No,Si,Si,52,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Tarjeta de credito,20.85,1071.6,0.7
5268-DSMNQ,No,Femenino,Si,Si,No,62,Si,Si,Fibra optica,No,Si,Si,No,Si,No,Anual,Si,Tarjeta de credito,97.95,5936.55,3.26
5269-NRGDP,No,Masculino,No,Si,Si,42,Si,No,DSL,No,No,Si,Si,Si,Si,Anual,No,Cheque electrónico,73.15,3088.25,2.44
5271-DBYSJ,No,Masculino,Si,No,No,11,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Tarjeta de credito,79.15,827.7,2.64
5271-YNWVR,Yes,Masculino,No,Si,Si,68,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Doble,Si,Cheque electrónico,113.15,7856,3.77
5274-XHAKY,No,Femenino,No,Si,Si,41,Si,Si,Fibra optica,Si,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,94.3,3893.6,3.14
5275-PMFUT,No,Masculino,No,Si,Si,72,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,64.8,4719.75,2.16
5275-SQEIZ,Yes,Masculino,No,No,No,1,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque por correo,80.85,80.85,2.7
5276-KQWHG,Yes,Femenino,Si,No,No,2,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,69.6,131.65,2.32
5277-ZLOOR,Yes,Femenino,Si,No,No,2,Si,Si,Fibra optica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,85.55,187.45,2.85
5278-PNYOX,No,Femenino,No,No,No,49,Si,No,Fibra optica,No,No,Si,Si,Si,Si,Doble,No,Tarjeta de credito,100.65,4917.75,3.36
5281-BUZGT,Yes,Masculino,Si,No,No,36,Si,Si,Fibra optica,Si,No,No,No,Si,No,Mensual,Si,Cheque electrónico,90.85,3186.7,3.03
5285-MVEHD,No,Femenino,No,Si,No,56,Si,No,Fibra optica,Si,Si,Si,No,Si,Si,Anual,Si,Tarjeta de credito,105.6,6068.65,3.52
5285-TWCNP,,Femenino,Si,No,No,70,Si,Si,DSL,No,Si,Si,Si,Si,No,Doble,Si,Transferencia bancaria,75.5,5212.65,2.52
5286-YHCVC,No,Masculino,No,Si,No,72,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Doble,Si,Transferencia bancaria,104.8,7470.1,3.49
5287-QWLKY,Yes,Masculino,Si,Si,Si,71,Si,Si,Fibra optica,Si,Si,No,No,Si,Si,Mensual,Si,Tarjeta de credito,105.1,7548.1,3.5
5288-AHOUP,No,Masculino,Si,No,No,11,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,78.5,874.2,2.62
5293-WXJAK,Yes,Femenino,Si,Si,No,11,Si,Si,Fibra optica,No,No,Si,Si,Si,Si,Mensual,Si,Transferencia bancaria,104.05,1133.65,3.47
5294-CDGWY,Yes,Masculino,No,Si,Si,51,No,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Anual,No,Cheque electrónico,59.3,3014.65,1.98
5294-DMSFH,No,Femenino,No,Si,Si,29,Si,No,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Tarjeta de credito,87.8,2621.75,2.93
5294-IMHHT,No,Masculino,No,Si,No,53,Si,Si,Fibra optica,No,Si,No,Si,No,Si,Anual,No,Transferencia bancaria,97.75,5043.2,3.26
5295-PCJOO,Yes,Masculino,No,No,Si,4,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Cheque electrónico,49.4,184.4,1.65
5296-BFCYD,No,Masculino,No,Si,Si,46,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque por correo,20.1,936.85,0.67
5296-PSYVW,No,Femenino,No,Si,No,72,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque electrónico,24.55,1750.7,0.82
5297-MDOIR,No,Femenino,No,Si,No,63,Si,No,Fibra optica,Si,No,Si,No,No,No,Anual,Si,Tarjeta de credito,81.15,5224.5,2.7
5298-GSTLM,No,Femenino,Si,No,No,60,Si,Si,Fibra optica,Si,No,No,No,Si,Si,Anual,Si,Transferencia bancaria,101.4,6176.6,3.38
5299-RULOA,Yes,Femenino,No,Si,Si,10,Si,Si,Fibra optica,Si,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,100.25,1064.65,3.34
5299-SJCZT,Yes,Masculino,No,No,No,3,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mensual,Si,Transferencia bancaria,101.55,298.35,3.38
5301-GAUUY,Yes,Masculino,No,No,No,32,Si,Si,Fibra optica,No,Si,No,No,No,No,Mensual,Si,Transferencia bancaria,80.35,2596.15,2.68
5302-BDJNT,No,Masculino,No,No,No,35,Si,Si,Fibra optica,No,No,Si,Si,Si,No,Mensual,No,Cheque electrónico,95.5,3418.2,3.18
5304-EFJLP,No,Masculino,Si,Si,No,72,Si,Si,Fibra optica,No,Si,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,111.65,8022.85,3.72
5306-BVTKJ,No,Masculino,No,Si,Si,48,Si,No,DSL,No,Si,Si,No,No,No,Anual,Si,Tarjeta de credito,55.8,2651.2,1.86
5307-DZCVC,Yes,Femenino,Si,Si,No,32,Si,Si,Fibra optica,No,No,No,No,Si,No,Mensual,Si,Tarjeta de credito,85.95,2628.6,2.86
5307-UVGNB,No,Femenino,No,Si,Si,53,No,Sin servicio telefonico,DSL,Si,Si,Si,No,No,Si,Mensual,Si,Transferencia bancaria,48.7,2495.2,1.62
5309-TAIKL,No,Femenino,No,No,No,7,Si,No,DSL,No,No,Si,Si,No,Si,Mensual,No,Transferencia bancaria,62.8,418.3,2.09
5310-NOOVA,No,Masculino,No,No,No,46,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque electrónico,19.95,907.05,0.66
5311-IHLEI,No,Masculino,No,No,No,12,No,Sin servicio telefonico,DSL,Si,Si,No,Si,Si,No,Mensual,Si,Transferencia bancaria,50.95,605.75,1.7
5312-IRCFR,No,Femenino,No,Si,Si,64,Si,Si,Fibra optica,No,Si,Si,No,No,Si,Anual,Si,Cheque electrónico,92.85,5980.75,3.1
5312-TSZVC,No,Femenino,No,No,Si,15,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,19.65,270.6,0.65
5312-UXESG,No,Femenino,No,No,No,41,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mensual,No,Transferencia bancaria,98.05,3990.6,3.27
5313-FPXWG,No,Masculino,No,No,No,51,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Transferencia bancaria,24.6,1266.4,0.82
5315-CKEQK,No,Masculino,Si,Si,Si,28,Si,Si,DSL,No,No,No,No,No,No,Anual,Si,Cheque electrónico,51.0,1381.8,1.7
5317-FLPJF,No,Femenino,No,No,No,66,No,Sin servicio telefonico,DSL,Si,No,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,61.35,4193.4,2.04
5318-IXUZF,Yes,Femenino,No,No,No,2,Si,No,Fibra optica,No,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,87.15,183.75,2.9
5318-YKDPV,No,Masculino,No,Si,Si,43,Si,No,DSL,Si,No,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,79.15,3566.6,2.64
5320-BRKGK,No,Femenino,No,Si,Si,58,Si,Si,DSL,Si,No,Si,Si,Si,No,Doble,No,Cheque por correo,75.8,4415.75,2.53
5321-NTRKC,No,Masculino,No,Si,Si,66,Si,Si,DSL,No,Si,Si,No,Si,Si,Doble,No,Transferencia bancaria,79.85,5234.95,2.66
5322-TEUJK,No,Femenino,No,Si,Si,71,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Doble,No,Transferencia bancaria,114.6,8100.25,3.82
5322-ZSMZY,No,Masculino,No,Si,Si,31,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,25.75,755.6,0.86
5324-KTGCG,No,Masculino,No,Si,No,71,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque electrónico,20.85,1539.75,0.7
5325-UWTWJ,No,Masculino,No,Si,No,31,Si,Si,Fibra optica,Si,Si,No,Si,No,No,Mensual,Si,Tarjeta de credito,90.55,2929.75,3.02
5327-CNLUQ,No,Masculino,No,Si,No,48,Si,Si,Fibra optica,Si,Si,Si,No,Si,No,Doble,Si,Transferencia bancaria,96.9,4473.45,3.23
5327-XOKKY,No,Masculino,Si,Si,No,72,Si,Si,DSL,No,No,Si,No,Si,Si,Doble,Si,Tarjeta de credito,73.45,5329,2.45
5329-KRDTM,No,Masculino,Si,Si,No,72,Si,Si,DSL,No,Si,Si,Si,Si,No,Doble,No,Tarjeta de credito,77.35,5396.25,2.58
5331-RGMTT,No,Masculino,Si,Si,No,54,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mensual,Si,Tarjeta de credito,99.05,5295.7,3.3
5332-UJJBL,,Masculino,No,No,No,4,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,19.0,73.45,0.63
5334-AFQJB,No,Masculino,Si,No,No,72,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,25.1,1789.9,0.84
5334-JLAXU,No,Femenino,No,Si,No,60,Si,Si,Fibra optica,Si,Si,No,No,No,Si,Mensual,Si,Tarjeta de credito,94.1,5475.9,3.14
5336-UFNZP,No,Femenino,Si,Si,Si,65,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Anual,Si,Cheque electrónico,107.45,7047.5,3.58
5337-IIWKZ,No,Masculino,No,Si,Si,34,No,Sin servicio telefonico,DSL,No,No,Si,Si,Si,No,Mensual,Si,Cheque electrónico,44.85,1442.6,1.5
5338-YHWYT,No,Masculino,No,No,Si,37,Si,No,DSL,Si,Si,No,Si,No,No,Doble,No,Tarjeta de credito,61.45,2302.35,2.05
5339-PXDVH,No,Masculino,No,No,No,4,Si,Si,Fibra optica,Si,No,No,No,Si,No,Mensual,No,Cheque electrónico,90.65,367.95,3.02
5339-TJFEK,No,Masculino,No,Si,Si,62,Si,Si,Fibra optica,Si,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,105.5,6487.2,3.52
5343-SGUBI,No,Femenino,No,No,No,52,Si,Si,Fibra optica,No,Si,No,No,No,No,Anual,Si,Cheque por correo,80.2,4297.6,2.67
5345-BMKWB,No,Masculino,No,Si,No,8,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,20.25,158.35,0.68
5346-BZCHP,No,Femenino,No,Si,Si,69,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.4,1346.2,0.65
5348-CAGXB,No,Masculino,No,No,No,12,Si,Si,Fibra optica,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,89.55,1021.75,2.98
5349-AZPEW,No,Femenino,No,Si,Si,5,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,25.05,125.5,0.84
5349-IECLD,Yes,Masculino,No,No,No,2,Si,No,Fibra optica,No,No,Si,No,Si,Si,Mensual,No,Cheque electrónico,94.95,178.1,3.16
5351-QESIO,No,Masculino,No,No,Si,1,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mensual,No,Cheque por correo,24.2,24.2,0.81
5353-WILCI,No,Femenino,No,No,No,28,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,Cheque electrónico,56.05,1522.65,1.87
5356-CSVSQ,No,Femenino,No,No,No,3,Si,Si,DSL,No,No,No,Si,Si,No,Mensual,No,Cheque electrónico,64.6,174.2,2.15
5356-KZCKT,No,Masculino,No,No,No,58,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,24.45,1513.6,0.82
5356-RHIPP,Yes,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,20.2,20.2,0.67
5357-TZHPP,Yes,Masculino,Si,No,No,9,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Tarjeta de credito,84.4,732.5,2.81
5360-LJCNJ,No,Femenino,No,Si,No,71,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Doble,Si,Transferencia bancaria,105.15,7555,3.51
5360-XGYAZ,No,Masculino,No,Si,Si,72,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,65.65,4664.5,2.19
5364-EVNIB,Yes,Masculino,No,No,No,13,Si,No,Fibra optica,No,Si,Si,No,No,No,Mensual,Si,Cheque electrónico,79.8,973.45,2.66
5364-XYIRR,Yes,Masculino,No,Si,No,51,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,94.65,4812.75,3.16
5365-FJKGQ,,Masculino,No,No,No,25,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,No,Cheque por correo,70.95,1767.35,2.37
5365-LLFYV,No,Femenino,No,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque por correo,45.85,105.6,1.53
5366-IJEQJ,Yes,Masculino,No,No,No,20,Si,Si,Fibra optica,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,88.7,1761.45,2.96
5366-OBVMR,No,Femenino,No,Si,No,18,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque por correo,50.3,908.75,1.68
5370-IIVVL,No,Masculino,No,No,No,37,Si,Si,Fibra optica,No,Si,No,Si,Si,Si,Anual,Si,Tarjeta de credito,104.5,3778,3.48
5371-VYLSX,No,Femenino,Si,No,No,50,Si,Si,Fibra optica,Si,Si,No,No,No,No,Mensual,Si,Cheque electrónico,83.4,4113.7,2.78
5372-FBKBN,No,Femenino,No,No,Si,21,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,20.75,452.2,0.69
5373-SFODM,Yes,Masculino,Si,Si,No,36,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Tarjeta de credito,85.25,3132.75,2.84
5375-XLDOF,No,Masculino,No,Si,Si,69,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,114.35,7665.8,3.81
5376-DEQCP,Yes,Femenino,No,No,No,1,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.6,70.6,2.35
5376-PCKNB,No,Masculino,No,Si,Si,72,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Anual,Si,Tarjeta de credito,104.45,7459,3.48
5377-NDTOU,No,Femenino,No,Si,Si,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Doble,No,Cheque por correo,91.05,6293.75,3.03
5378-IKEEG,Yes,Femenino,No,No,No,1,No,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,35.75,35.75,1.19
5380-AFSSK,Yes,Femenino,No,No,No,5,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Cheque por correo,93.9,486.85,3.13
5380-WJKOV,Yes,Masculino,No,No,No,34,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,106.35,3549.25,3.54
5380-XPJNZ,No,Femenino,No,No,No,38,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,20.05,678.2,0.67
5382-SOYZL,No,Masculino,No,No,No,22,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,95.1,2162.6,3.17
5382-TEMLV,No,Masculino,No,No,No,45,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Transferencia bancaria,50.9,2298.55,1.7
5383-MMTWC,Yes,Femenino,Si,Si,No,8,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,84.0,613.4,2.8
5384-ZTTWP,No,Femenino,No,Si,Si,15,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,19.8,272.95,0.66
5385-SUIRI,Yes,Masculino,Si,Si,No,52,Si,Si,Fibra optica,Si,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,104.2,5568.35,3.47
5386-THSLQ,No,Femenino,Si,Si,No,66,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,No,Anual,No,Transferencia bancaria,45.55,3027.25,1.52
5387-ASZNZ,No,Femenino,Si,No,No,66,Si,Si,DSL,Si,Si,No,Si,No,No,Anual,Si,Tarjeta de credito,63.85,4174.35,2.13
5389-FFVKB,Yes,Masculino,Si,Si,No,32,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Tarjeta de credito,80.3,2483.05,2.68
5392-AKEMH,No,Femenino,No,No,No,12,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,45.05,523.1,1.5
5393-HJZSM,No,Femenino,No,Si,Si,32,Si,No,DSL,Si,Si,Si,Si,No,Si,Mensual,No,Transferencia bancaria,76.3,2404.15,2.54
5393-RXQSZ,Yes,Masculino,No,No,No,1,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,No,Cheque electrónico,79.6,79.6,2.65
5394-MEITZ,No,Femenino,No,Si,Si,60,Si,No,DSL,No,Si,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,80.6,4946.7,2.69
5394-SVGJV,Yes,Masculino,No,No,No,37,Si,Si,Fibra optica,No,No,No,Si,Si,Si,Mensual,No,Transferencia bancaria,98.8,3475.55,3.29
5396-IZEPB,No,Masculino,No,No,No,9,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Tarjeta de credito,19.7,180.7,0.66
5397-NSKQG,No,Masculino,No,Si,Si,67,No,Sin servicio telefonico,DSL,Si,No,No,No,Si,Si,Doble,No,Tarjeta de credito,50.9,3281.65,1.7
5397-TUPSH,No,Masculino,Si,Si,No,65,Si,No,Fibra optica,No,No,No,No,No,No,Anual,Si,Transferencia bancaria,70.95,4555.2,2.37
5399-ZIMKF,No,Masculino,No,No,No,5,Si,No,Fibra optica,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,74.65,383.65,2.49
